id	emotion
34170_0022_A_308	0.0004682072903960943,0.00036070513306185603,0.000165519246365875,0.00027601217152550817,0.0003125693474430591,0.0004899678751826286
34170_0022_A_309	7.508198177674785e-05,0.0004902711370959878,0.0021201823838055134,0.005938700400292873,0.0005694552091881633,0.0006419777637347579
34170_0022_A_310	0.00011948184692300856,0.00026502925902605057,0.0002492279454600066,0.0020172668155282736,7.235128578031436e-05,0.0002448667073622346
34170_0022_A_311	0.00013938118354417384,0.0010545403929427266,0.00025901978369802237,0.0004138651129323989,0.0005823628744110465,0.0007188714225776494
34170_0022_A_312	0.009467385709285736,0.0007936497568152845,0.0001604313001735136,0.00024353816115763038,0.0013632882619276643,0.00010533019667491317
34170_0022_A_315	0.0001866445818450302,0.0004742972378153354,0.0002288141695316881,0.00015591774717904627,0.000129370266222395,0.0005444841808639467
34170_0022_A_316	0.0007288495544344187,0.002663602354004979,0.00040430310764349997,0.00012956917635165155,0.0002925477456301451,0.0003533392446115613
34170_0022_A_319	0.059194959700107574,0.016903750598430634,0.0014048543525859714,0.0019451456610113382,0.11927391588687897,0.006899300031363964
34170_0022_A_322	0.0008724983199499547,0.0004904352244921029,0.00022445624927058816,0.00026107829762622714,0.00043995073065161705,0.00015814491780474782
34170_0022_A_323	0.00352585525251925,0.0012939315056428313,7.430684490827844e-05,7.851117698010057e-05,0.001867743325419724,0.0032033007591962814
34170_0022_A_324	0.19863414764404297,0.9200472831726074,0.001652925624512136,0.0006707137799821794,0.0015327639412134886,0.0029213118832558393
34170_0022_A_327	0.00032095174537971616,0.00059933599550277,0.0004918471677228808,0.000531925237737596,0.0008028601296246052,0.0009892850648611784
34170_0022_A_328	0.000928269699215889,0.0007366063073277473,0.00012186656385893002,0.00025953457225114107,6.86780404066667e-05,0.001618263078853488
34170_0022_A_329	7.508198177674785e-05,0.0004902711370959878,0.0021201823838055134,0.005938700400292873,0.0005694552091881633,0.0006419777637347579
34170_0022_A_330	0.001036795787513256,0.0008981663268059492,0.00040540099143981934,0.0002661588368937373,0.00040940227336250246,0.0014098339015617967
34170_0022_A_331	0.00518237566575408,0.0010675995144993067,0.0001322229072684422,0.00018959137378260493,0.0008268773672170937,0.000992646673694253
34170_0022_A_334	0.0005475971847772598,0.00042254332220181823,0.00014206289779394865,0.0001425004593329504,0.00015688496932853013,0.00011887155415024608
34170_0022_A_335	0.0009624717640690506,0.0007008146494626999,0.0001355364511255175,0.001377044478431344,0.005306711886078119,0.0002453757915645838
34170_0022_A_336	0.000893808901309967,0.00022708064352627844,0.00022971973521634936,0.0004145230632275343,0.0001555728813400492,0.00018546418868936598
34170_0022_A_339	0.0013840831816196442,0.00035727309295907617,0.00045326928375288844,4.581929533742368e-05,0.0002616265555843711,0.0003935289569199085
34170_0022_A_340	0.001098480774089694,0.00036978014395572245,0.0008382806554436684,0.00010733888484537601,0.0008033310296013951,0.0005598515272140503
34170_0022_A_341	0.0010261550778523088,0.00048649217933416367,0.0001087541677406989,0.00019894237630069256,0.00047308046487160027,0.00042472544009797275
34170_0022_A_342	0.0064543127082288265,0.0005029950989410281,0.0002654427953530103,0.00044908036943525076,0.001951725804246962,0.00018672397709451616
34170_0022_A_343	0.0003987218369729817,0.00010812975961016491,0.0004254903760738671,0.0004664907173719257,0.0011864010011777282,8.159161370713264e-05
34170_0022_A_344	0.00042853725608438253,0.0004284289898350835,6.0529073380166665e-05,0.0020620611030608416,0.0001920469949254766,0.00011879391968250275
34170_0022_A_345	0.0006342248525470495,0.0013104432728141546,0.00027912540826946497,0.0004524453543126583,0.0006914944387972355,0.0002111581270582974
34170_0023_A_347	0.001717909937724471,0.0002675102441571653,0.00034346093889325857,0.00012118130689486861,0.00010738534911070019,0.0002292802819283679
34170_0023_A_351	0.0017355956370010972,0.006549324374645948,0.0001881589414551854,0.000212608661968261,0.0002128853666363284,0.0001960649387910962
34170_0025_A_355	0.0008030186290852726,0.0001956115011125803,0.0005201783496886492,0.00021935079712420702,9.358716488350183e-05,0.00048685690853744745
34170_0025_A_356	0.0007340976735576987,0.00027865442098118365,0.0005580905708484352,0.0001868606050265953,8.837083441903815e-05,0.00045514764497056603
34170_0025_A_357	0.0010177171789109707,0.00026076455833390355,0.0004285176401026547,0.0001796394499251619,8.389262075070292e-05,0.00040737149538472295
34170_0025_A_358	0.01473871897906065,0.005020298063755035,0.00026520167011767626,0.00029244960751384497,0.006904901936650276,0.000641843129415065
34170_0025_A_359	0.0018897494301199913,0.003039351664483547,0.0027843574061989784,0.007864359766244888,0.016445059329271317,0.004249327350407839
34170_0025_A_360	0.0031104893423616886,0.00028021426987834275,0.0001957869390025735,0.0013605268904939294,0.00020195890101604164,0.008347532711923122
34170_0025_A_361	0.0020895409397780895,0.0002182793105021119,0.00016458508616779,0.0013062315993010998,0.00019716292445082217,0.009112698957324028
34170_0025_A_362	0.00020584491721820086,0.003406552830711007,0.0006174502777867019,0.00016374612459912896,0.00011607934720814228,0.0005197346908971667
34170_0025_A_363	0.07571342587471008,0.0036816541105508804,0.00037296651862561703,0.0004903230583295226,0.0004053360316902399,0.0006104304920881987
34170_0025_A_364	0.000979291507974267,0.0003954956482630223,0.00017515633953735232,0.00026897696079686284,0.00015563340275548398,0.00026006920961663127
34170_0025_A_365	0.002120045945048332,0.003859131131321192,0.00034470969694666564,0.0007946719997562468,0.004590258933603764,0.03046165034174919
34170_0026_A_367	0.00028617403586395085,0.0003565243096090853,0.0005456333165057003,0.00031707686139270663,0.004217064939439297,0.0005679092719219625
34170_0027_A_369	0.013307269662618637,0.0007865229854360223,7.214727520477027e-05,5.685986252501607e-05,0.00013933877926319838,0.00023489887826144695
34170_0027_A_370	0.0003356937086209655,0.0013250766787678003,0.00018547514628153294,0.0005187806091271341,5.7243705668952316e-05,0.02275078184902668
34170_0027_A_371	0.00027568574296310544,0.00012389828043524176,0.00041572400368750095,0.00010106738773174584,0.00013478461187332869,0.00037991866702213883
34170_0027_A_372	0.0005801620427519083,9.668575512478128e-05,0.0006223269156180322,6.275808118516579e-05,0.00034487538505345583,0.013635927811264992
34170_0027_A_373	9.699641668703407e-05,7.855694275349379e-05,0.00013791726087220013,0.00014974360237829387,0.000958277378231287,0.003011027816683054
34170_0027_A_374	7.825195643818006e-05,8.73799726832658e-05,9.673148451838642e-05,0.00018138388986699283,0.0005430190358310938,0.001784303574822843
34170_0028_A_376	0.0005465929862111807,0.00022249482572078705,0.0005434717168100178,9.48514643823728e-05,0.0005065853474661708,0.0001530172594357282
34170_0028_A_377	0.0004796626162715256,0.00028553319862112403,0.0005785936373285949,8.140935096889734e-05,0.0006033817771822214,0.00016993611643556505
34170_0028_A_378	0.0006240169168449938,0.000285786809399724,0.0005023069097660482,7.687843753956258e-05,0.0005558133707381785,0.0001591549371369183
34170_0028_A_379	0.00030704005621373653,0.0011500141117721796,0.0002618242288008332,0.0016126260161399841,0.00022378131689038128,5.841615711688064e-05
34170_0028_A_380	0.002170874271541834,0.0019045188091695309,0.0008155768737196922,0.0025742785073816776,0.009023008868098259,0.0033411895856261253
34170_0028_A_381	0.0017987266182899475,0.00140867056325078,0.000620890932623297,0.00117277551908046,0.005035618785768747,0.0028454859275370836
34170_0028_A_382	0.0011392203159630299,0.0017918584635481238,0.0006232349551282823,0.0016079361084848642,0.004899132065474987,0.0021790452301502228
34170_0028_A_383	0.01897421106696129,0.004430853296071291,0.0001462452346459031,9.02698520803824e-05,0.00023057014914229512,0.00040304247522726655
34170_0028_A_384	0.006775395479053259,0.7962793111801147,0.00024142129404935986,8.979086123872548e-05,0.0006275838240981102,0.0012811142951250076
34170_0028_A_385	0.0028527022805064917,0.00730492826551199,0.00030497790430672467,0.00017094335635192692,0.004694485105574131,0.00027567261713556945
34170_0028_A_386	0.0030229706317186356,0.04115155339241028,9.756222425494343e-05,0.00016246135055553168,0.0002138402487616986,0.00014868889411445707
34170_0028_A_387	0.0032701026648283005,1.1109213829040527,0.00047097355127334595,0.0001870135311037302,0.00014350320270750672,0.00025730981724336743
34170_0028_A_388	0.006247795186936855,0.0014569200575351715,0.000547250616364181,0.0006722003454342484,0.0009467365453019738,0.0031979314517229795
34170_0028_A_389	0.0010292100487276912,0.002064675558358431,0.0017669172957539558,0.0004583325353451073,0.003071670886129141,0.10058870911598206
34170_0029_A_396	0.04391942173242569,0.005654028616845608,0.0003937466535717249,0.00040140628698281944,0.0012014781823381782,0.001956366701051593
34170_0029_A_400	0.0012545707868412137,0.00267374818213284,0.0006778596434742212,0.00010569473670329899,9.254753240384161e-05,0.00015027201152406633
34170_0029_A_401	0.014261296018958092,0.021189218387007713,0.00039573368849232793,0.00022004447237122804,0.00039808513247407973,5.040672840550542e-05
34170_0029_A_404	0.00040409184293821454,0.002486751414835453,0.0006341160042211413,0.00017595724784769118,7.172152982093394e-05,4.543278191704303e-05
34170_0029_A_405	0.0005655456334352493,0.005140162538737059,0.0007278536795638502,0.00014278026355896145,7.216660742415115e-05,4.250970596331172e-05
34170_0029_A_407	0.007462751120328903,0.9590792655944824,0.00040292530320584774,9.095188579522073e-05,0.00039630767423659563,0.00035272957757115364
34170_0029_A_408	0.0046844203025102615,0.033593740314245224,0.00018635681772138923,9.38764278544113e-05,0.0004269310738891363,0.00010481646313564852
34170_0029_A_412	0.000570288160815835,0.0009680383373051882,0.0007136259810067713,3.4718970709946007e-05,0.0008764074882492423,0.00014223530888557434
34170_0029_A_413	3.334628127049655e-05,0.0005190512165427208,0.0007735692197456956,0.0002854305785149336,0.0012704364489763975,0.0007277593249455094
34170_0029_A_414	0.00024497881531715393,0.000585256377235055,0.00022121889924164861,0.0002514243242330849,0.0001635346852708608,0.00019217250519432127
34170_0029_A_422	0.661615252494812,0.0012838559923693538,0.00010669632320059463,6.870359356980771e-05,0.0019033853895962238,0.04073870927095413
34170_0029_A_423	0.0001237965770997107,0.00015762262046337128,0.004001319874078035,0.001532284077256918,0.0010128851281479,0.0005955568631179631
34170_0029_A_426	0.0006567825912497938,0.000115835529868491,0.0013355436967685819,0.0008684118511155248,0.0019802087917923927,0.0020123408176004887
34170_0029_A_427	0.0022521712817251682,0.0012923936592414975,0.0002514717634767294,0.0004883298533968627,0.0017092275666072965,0.0006147164385765791
34170_0029_A_428	0.0010283782612532377,0.0007667323225177824,0.0006269104196690023,5.6238182878587395e-05,9.760968532646075e-05,0.000974366907030344
34170_0029_A_429	0.00036246044328436255,0.00038658062112517655,0.0005890593747608364,0.0001148547962657176,0.0002533255028538406,0.00012592721031978726
34170_0029_A_431	0.001193109666928649,0.000447441590949893,0.00014732108684256673,0.00022074120352044702,0.00038891288568265736,0.0005160330911166966
34170_0029_A_432	0.0015392983332276344,0.0003700376255437732,0.00014836579794064164,0.00031092093558982015,0.0004992670728825033,0.0003340604016557336
34170_0029_A_436	0.00030545901972800493,0.00039142940659075975,0.00027079906431026757,0.0020097733940929174,0.0008861081441864371,0.0008576399413868785
34170_0029_A_440	0.005104018375277519,0.020102988928556442,0.010741142556071281,0.000381580030079931,0.005501569248735905,0.0007413352141156793
34170_0029_A_443	0.0004695709212683141,0.00033062667353078723,0.0008281727787107229,0.0002463680284563452,0.0005669526872225106,0.00025840994203463197
34170_0029_A_444	0.0003433283418416977,0.0001559867523610592,0.002559968736022711,6.608697003684938e-05,0.0011067776940762997,0.0018946384079754353
34170_0029_A_445	0.0003426340117584914,0.0002717064635362476,6.791859777877107e-05,0.00118478131480515,0.00035768310772255063,0.000408548628911376
34170_0029_A_446	0.00017575350648257881,0.00011848911526612937,0.0003612569416873157,0.0004676522221416235,0.0031959903426468372,0.00015093568072188646
34170_0029_A_447	0.004218574613332748,0.0016738252015784383,6.069085793569684e-05,0.0002603709581308067,0.0012911248486489058,0.0003114919236395508
34170_0029_A_450	0.00392791535705328,0.0005579229909926653,5.7432742323726416e-05,0.00035049053258262575,0.00024592861882410944,4.27097111241892e-05
34170_0030_A_457	0.008497015573084354,0.0003248003195039928,0.0002340202481718734,0.00013213894271757454,0.0001937226770678535,0.0003837288240902126
34170_0030_A_458	0.005863712634891272,0.00034490801044739783,0.000249949109274894,0.0001179939936264418,0.0001963961694855243,0.0004277427797205746
34170_0030_A_459	0.01011448260396719,0.0003977447922807187,0.00024691325961612165,0.00012619432527571917,0.0002144101308658719,0.00042232978739775717
34170_0030_A_467	0.0005945747252553701,0.0006142278434708714,0.00024590379325672984,0.00022119274944998324,0.000531834433786571,0.0002007371513172984
34170_0030_A_479	0.0006332985358312726,0.00033536323462612927,0.00012196016177767888,0.0011767225805670023,0.00018812826601788402,0.00023702255566604435
34170_0030_A_480	0.0011131964856758714,0.01002441719174385,0.0007781214080750942,0.004698359873145819,0.002029084600508213,0.0019177853828296065
34170_0030_A_481	0.00016556799528189003,0.0008129506604745984,0.00019582745153456926,0.0008334418525919318,0.00012832657375838608,6.477964780060574e-05
34170_0033_A_496	0.003715540748089552,0.0021424219012260437,0.00041381613118574023,0.0015867829788476229,0.028423720970749855,0.0013786067720502615
34170_0033_A_497	0.0007717496482655406,0.002605180023238063,0.0008612484089098871,0.00011852405441459268,0.0029049431905150414,0.00038673769449815154
34170_0033_A_498	0.01523901242762804,0.0009042021119967103,0.0002734529261942953,0.0020409703720360994,0.005523683037608862,0.000895054719876498
34170_0033_A_499	0.002599961357191205,0.00041164527647197247,0.0003802107530646026,0.001146187772974372,0.007819144055247307,0.001723662600852549
34170_0033_A_500	0.0024659144692122936,0.0003834438684862107,0.0002768018748611212,0.0014051308389753103,0.005665746051818132,0.0015501172747462988
34170_0033_A_502	0.00017952760390471667,0.00030162668554112315,0.00023193054948933423,0.001078656641766429,0.0024881178978830576,0.0003445115580689162
34170_0033_A_503	0.0010629547759890556,0.00025469480897299945,0.0010015105362981558,0.0009103076881729066,0.08162436634302139,0.005889809690415859
34170_0033_A_504	0.0008173563983291388,0.00017608700727578253,0.0006308252341113985,0.0006205210811458528,0.02676459401845932,0.004172162618488073
34170_0033_A_505	0.01525944285094738,0.008107190020382404,0.056277357041835785,0.09921035170555115,0.08756156265735626,0.002696090377867222
